aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.385,1.5,0.950875000000021,1.40605,0.909149999999969,-2.65,-1.130950000000011,-2.5378,-0.9957000000000592
0.39,1.5,0.9561249999999973,1.406025,0.896775,-2.65,-1.127449999999993,-2.5378,-1.078675
0.395,1.5,0.951525,1.406075,0.91535,-2.65,-1.124325,-2.5378,-1.0549499999999998
0.4,1.5,0.93245,1.4060625,0.8967875000000343,-2.65,-1.132275,-2.5378,-1.0668124999999342
0.405,1.5,0.9614,1.406025,0.9091500000000504,-2.65,-1.122575,-2.5378,-1.0549500000000964
0.41000000000000003,1.5,0.950675,1.4060749999999997,0.896775,-2.65,-1.1289500000000001,-2.5378,-1.0549500000001035
0.41500000000000004,1.5,0.9569499999999969,1.40605,0.9276999999999891,-2.65,-1.1302499999999953,-2.5378,-1.1023999999999894
0.42,1.5,0.9471000000000005,1.406075,0.902975,-2.65,-1.1365999999999996,-2.5378,-1.0668
0.425,1.5,0.9307250000000078,1.4061,0.91535,-2.65,-1.131524999999997,-2.537775,-1.0668
0.43,1.5,0.943325000000005,1.4061,0.8967750000000069,-2.65,-1.129424999999999,-2.5378,-1.0272999999999965
0.435,1.5,0.956475,1.40605,0.8843999999999921,-2.65,-1.128625,-2.5378,-0.9957000000000302
0.44,1.5,0.9521000000000001,1.4060625,0.9153500000000704,-2.65,-1.1322999999999999,-2.537775,-1.0549499999999326
0.445,1.5,0.9422,1.406075,0.9215249999999999,-2.65,-1.117975,-2.537775,-1.0431
0.45,1.5,0.9584749999999974,1.406075,0.8844,-2.65,-1.126875000000001,-2.5378,-1.0549499999999998
0.455,1.5,0.9568749999999892,1.4061,0.90915,-2.65,-1.1262000000000019,-2.5378,-1.0075500000000408
0.46,1.5,0.9547749999999999,1.406075,0.90915,-2.65,-1.13585,-2.5378,-1.0431
0.465,1.5,0.959775,1.406075,0.915349999999997,-2.65,-1.132825,-2.5378,-1.07865
0.47000000000000003,1.5,0.9378000000000094,1.4061,0.884400000000042,-2.65,-1.124400000000001,-2.5378,-1.066799999999977
0.47500000000000003,1.5,0.943075,1.40605,0.9029749999999664,-2.65,-1.134325,-2.5378,-1.043100000000032
0.48,1.5,0.939425,1.40605,0.8844,-2.65,-1.12595,-2.5378,-1.0905250000001843
0.485,1.5,0.9623249999999772,1.40605,0.8782,-2.65,-1.1287000000000023,-2.5378,-1.0194
0.49,1.5,0.9467000000000012,1.406075,0.896775,-2.65,-1.125375000000008,-2.5378,-1.05495
0.495,1.5,0.9603562500000131,1.406,0.8844,-2.65,-1.1277499999999892,-2.5378,-1.0193999999999395
0.5,1.499875,0.9487,1.40605,0.902975,-2.649925,-1.1292499999999999,-2.5378,-1.0668
0.505,1.4974250000000011,0.9424,1.40605,0.9277249999999863,-2.6483275000000006,-1.1171,-2.5378,-1.0431
0.51,1.4952656250000018,0.9112750000000001,1.40605,0.90915,-2.6468843750000013,-1.0956,-2.5378,-1.0727249999999868
0.515,1.4924062500000015,0.86695,1.406075,0.872,-2.6450187500000006,-1.080825,-2.5378,-1.00755
0.52,1.4899583333333357,0.8731999999999985,1.406,0.85965,-2.6433750000000016,-1.076949999999996,-2.537775,-0.9483
0.525,1.487437500000001,0.83845,1.4059249999999999,0.8349,-2.6417437500000007,-1.0538,-2.53775,-0.98385
0.53,1.484875000000001,0.8117999999999985,1.405875,0.8101625000000412,-2.6400250000000005,-1.032699999999998,-2.537775,-0.9186749999998816
0.535,1.4825520833333332,0.8014749999999999,1.4057499999999998,0.7916,-2.63851875,-1.0164499999999999,-2.537775,-1.0194
0.54,1.4799500000000023,0.7731249999999982,1.4056499999999998,0.766849999999978,-2.636770000000001,-1.0037999999999987,-2.537775,-0.9601499999999368
0.545,1.4774125000000011,0.743325,1.4055,0.742124999999974,-2.6351200000000006,-0.9812,-2.537775,-0.9838500000000249
0.55,1.4749375000000002,0.7503250000000122,1.4052749999999998,0.6926999999999641,-2.6334625000000003,-0.9718499999999947,-2.53775,-0.9246000000000001
0.555,1.4724250000000012,0.7188249999999956,1.405075,0.674100000000003,-2.631830000000001,-0.9475750000000009,-2.537725,-0.8890499999999943
0.56,1.4699062500000015,0.7044285714285625,1.4048464285714286,0.70505,-2.6301437500000007,-0.9277214285714271,-2.537725,-0.9009
0.5650000000000001,1.4674041666666677,0.6819749999999843,1.404475,0.674125,-2.6285150000000006,-0.9203499999999945,-2.537725,-0.889049999999931
0.5700000000000001,1.4649375000000004,0.664975,1.40409375,0.649375,-2.6268625,-0.90005,-2.537725,-0.8298000000000001
0.5750000000000001,1.4623833333333347,0.65055,1.403725,0.6308249999999904,-2.625202500000001,-0.8819250000000001,-2.537725,-0.8298000000000001
0.58,1.4600000000000002,0.6289,1.4032499999999997,0.6307999999999228,-2.6236,-0.8742,-2.537725,-0.8298000000000263
0.585,1.457585714285714,0.633275,1.4026458333333334,0.5937,-2.622033571428571,-0.859775,-2.5377,-0.8288124999999836
0.59,1.4549062500000018,0.5959749999999999,1.402075,0.5782500000000035,-2.620243750000001,-0.84195,-2.5377,-0.7823624999999869
0.595,1.4523625000000004,0.5951249999999867,1.4015499999999999,0.5566,-2.61859,-0.8203000000000027,-2.537675,-0.7349249999999836
0.6,1.4499375,0.5787499999999751,1.40094375,0.5628,-2.6169625,-0.800899999999995,-2.53765,-0.7260375000000099
0.605,1.4474375000000008,0.5141250000000148,1.400375,0.5318499999999999,-2.6153350000000004,-0.7831999999999882,-2.53765,-0.723075
0.61,1.4448750000000028,0.5162999999999912,1.3999499999999998,0.4947500000000229,-2.6136250000000016,-0.7676999999999945,-2.537675,-0.7586499999999122
0.615,1.442362500000001,0.49472499999999997,1.3993499999999999,0.469999999999968,-2.6119900000000005,-0.7435499999999999,-2.53765,-0.7586499999998771
0.62,1.439900000000002,0.4689250000000031,1.398925,0.46382499999996846,-2.610340000000001,-0.7311499999999982,-2.53765,-0.6519499999999999
0.625,1.437393750000001,0.453625,1.3983750000000001,0.439125,-2.608708750000001,-0.723375,-2.5376000000000003,-0.6875249999999999
0.63,1.435000000000002,0.43615000000000864,1.3978749999999998,0.4113124999999691,-2.6071000000000013,-0.7047249999999992,-2.5376000000000003,-0.7586624999997631
0.635,1.4324041666666678,0.43067500000000664,1.397325,0.4206,-2.6054150000000007,-0.687799999999996,-2.5376000000000003,-0.65195
0.64,1.4299375,0.40025,1.3967499999999995,0.40203749999992444,-2.6037625,-0.6703749999999999,-2.5376000000000003,-0.5867749999999277
0.645,1.4273625000000012,0.41045,1.3961,0.34632500000000394,-2.6020900000000005,-0.6607999999999999,-2.537575,-0.6045499999999999
0.65,1.4249687500000014,0.39473749999998337,1.3953333333333329,0.33810000000006063,-2.6004812500000005,-0.6386500000000234,-2.537575,-0.5808500000001008
0.655,1.4225250000000011,0.4070472222222249,1.3944159090909087,0.38178636363631735,-2.5989150000000008,-0.6239416666666684,-2.5375477272727274,-0.5216
0.66,1.4200312500000012,0.403125,1.3932916666666655,0.3463250000000425,-2.5972187500000006,-0.6035999999999999,-2.5374749999999997,-0.5689999999998367
0.665,1.4175625000000016,0.38360000000000327,1.3921999999999999,0.37727499999999214,-2.595637500000001,-0.5912749999999989,-2.5374999999999996,-0.569
0.67,1.4150000000000014,0.4028500000000441,1.3907124999999987,0.3711,-2.593900000000001,-0.5749999999999955,-2.5374749999999997,-0.53345
0.675,1.412537500000001,0.42042499999999483,1.388975,0.3587,-2.5923200000000004,-0.5619999999999966,-2.5374999999999996,-0.53345
0.68,1.4101249999999999,0.43207499999999943,1.3871374999999992,0.41128750000001324,-2.590675,-0.5412249999999988,-2.5374999999999996,-0.49789999999999435
0.685,1.407645833333334,0.472425,1.3848749999999996,0.383475,-2.5890850000000007,-0.518725,-2.5374999999999996,-0.49789999999998025
0.6900000000000001,1.405000000000002,0.5119499999999957,1.382524999999998,0.44221249999994683,-2.5873000000000013,-0.5097250000000055,-2.5374749999999997,-0.4148999999999342
0.6950000000000001,1.4025937500000014,0.523475,1.3793249999999997,0.4835000000000138,-2.5857562500000006,-0.498075,-2.5374499999999998,-0.414875
0.7000000000000001,1.400125000000002,0.5613000000000086,1.3763624999999982,0.48855,-2.5840750000000012,-0.4733499999999999,-2.537425,-0.4385999999999079
0.705,1.397487500000001,0.5923250000000144,1.3734749999999987,0.525675,-2.58239,-0.4539500000000072,-2.5374,-0.3911749999999436
0.71,1.395000000000001,0.6054000000000972,1.3698124999999979,0.5566,-2.5807000000000007,-0.4507999999999784,-2.537375,-0.37337500000005264
0.715,1.3925833333333342,0.613875,1.366945833333333,0.5772083333333311,-2.5791500000000003,-0.43615000000000004,-2.537375,-0.36746250000002634
0.72,1.3900500000000022,0.6328,1.363474999999995,0.5916416666667125,-2.5774300000000014,-0.420425,-2.5373,-0.2963500000001973
0.725,1.3874875000000002,0.6422624999999694,1.3598249999999992,0.587525,-2.57579,-0.39172500000000876,-2.537325,-0.3319000000000312
0.73,1.3850625000000012,0.63885,1.3563999999999967,0.5937,-2.574137500000001,-0.3728,-2.537325,-0.3378250000002017
0.735,1.3825291666666757,0.662125,1.3523249999999998,0.5875250000000076,-2.572515000000005,-0.359475,-2.5373,-0.3318999999999708
0.74,1.3800625000000006,0.7416749999999972,1.348875,0.569,-2.5708375000000006,-0.354099999999993,-2.5372749999999997,-0.27264999999999995
0.745,1.3775604166666675,0.6669999999999419,1.3453,0.649375,-2.5692337500000004,-0.32847500000000146,-2.5372749999999997,-0.29635
0.75,1.3750624999999999,0.614275,1.3426416666666656,0.6555500000000001,-2.5675375,-0.308475,-2.53725,-0.24893333333347376
0.755,1.3724875000000023,0.6570750000000001,1.3392249999999997,0.5937250000000077,-2.5658900000000013,-0.3052,-2.537175,-0.2608
0.76,1.370229166666667,0.65555,1.3362,0.6061,-2.5643375,-0.286875,-2.53715,-0.27265
0.765,1.3676125000000001,0.5932,1.3336750000000002,0.6246249999999967,-2.562665,-0.264725,-2.537125,-0.1777749999999934
0.77,1.3650000000000024,0.5727500000000066,1.3317749999999997,0.5792916666666574,-2.560900000000002,-0.2560749999999997,-2.5370666666666666,-0.19357500000001754
0.775,1.3625187500000004,0.6371500000000032,1.3289249999999995,0.5566,-2.5593087500000005,-0.24622499999999242,-2.537,-0.17780000000002855
0.78,1.360000000000001,0.6381499999999629,1.3261499999999993,0.556575,-2.5576000000000003,-0.2170999999999973,-2.53695,-0.165925
0.785,1.3575499999999998,0.5698500000000307,1.323525,0.612275,-2.5560275,-0.20114999999999558,-2.5369,-0.1778
0.79,1.3551250000000024,0.5822000000000226,1.3215749999999995,0.6184499999999999,-2.5543750000000016,-0.19152499999999636,-2.536825,-0.13035000000003508
0.795,1.3525500000000013,0.64975,1.3184749999999994,0.5504249999999999,-2.5526400000000007,-0.183375,-2.53675,-0.13035
0.8,1.3500000000000023,0.5803500000000004,1.3161499999999993,0.5875250000000297,-2.5510000000000015,-0.16615000000000407,-2.536675,-0.11849999999994298
0.805,1.3475,0.5571250000000002,1.3140818181818181,0.57515,-2.5494,-0.15205000000000063,-2.53655,-0.12821818181818306
0.81,1.345000000000002,0.5999,1.311974999999999,0.5483416666666514,-2.5477000000000007,-0.129975,-2.5364749999999994,-0.12642499999974272
0.8150000000000001,1.3426625000000008,0.5875750000000037,1.3091571428571425,0.538025,-2.5461950000000004,-0.12079999999999566,-2.5362196428571426,-0.0711
0.8200000000000001,1.3401562499999982,0.567,1.306975,0.5504,-2.544493749999999,-0.10719999999999999,-2.53605,-0.05925
0.8250000000000001,1.337550000000001,0.59785,1.3044999999999998,0.5565999999999862,-2.542827500000001,-0.09405,-2.5359,-0.01185
0.8300000000000001,1.3351000000000017,0.615525,1.3018874999999972,0.5596874999999726,-2.5411600000000014,-0.09185,-2.5357,-0.04147500000001754
0.835,1.332550000000001,0.5977250000000001,1.2992499999999993,0.5627999999999588,-2.5395275000000006,-0.07715,-2.5355,-0.0237
0.84,1.3300312500000029,0.601,1.2967749999999998,0.5968124999999965,-2.5378187500000013,-0.0433,-2.5353875,-0.02962499999999342
0.845,1.3276250000000014,0.623975,1.2937999999999992,0.5875249999999594,-2.536200000000001,-0.0415,-2.5352,-3.289035710445085e-14
0.85,1.3251250000000003,0.6100999999999839,1.2912583333333316,0.575175,-2.5345750000000002,-0.027449999999978977,-2.5350125,-0.011849999999960531
