timestamp,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
10.8855,1.311,0.0,1.1168,0.4923,-2.4137,0.0,-2.1781,-0.3247
10.888,1.311,0.0,1.1175,0.4516,-2.4137,0.0,-2.1789,-0.2622
10.8905,1.311,0.0,1.1175,0.4516,-2.4137,0.0,-2.1789,-0.2622
10.8905,1.311,0.0,1.1182,0.4911,-2.4137,0.0,-2.1798,-0.3088
10.8906,1.3111,0.0,1.1182,0.4911,-2.4139,0.0,-2.1798,-0.3088
10.8923,1.3113,0.0,1.1182,0.4911,-2.414,0.0,-2.1798,-0.3088
10.8937,1.3114,0.0,1.1182,0.4911,-2.4142,0.0,-2.1798,-0.3088
10.897,1.3114,0.0,1.1182,0.4911,-2.4142,0.0,-2.1798,-0.3088
10.8971,1.3114,0.0,1.1189,0.4515,-2.4142,0.0,-2.1807,-0.2492
10.8971,1.3116,0.0,1.1189,0.4515,-2.4144,0.0,-2.1807,-0.2492
10.8975,1.3117,0.0,1.1189,0.4515,-2.4146,0.0,-2.1807,-0.2492
10.8975,1.3118,0.0,1.1189,0.4515,-2.4148,0.0,-2.1807,-0.2492
10.8984,1.3118,0.0,1.1196,0.4919,-2.4148,0.0,-2.1816,-0.2982
10.9005,1.312,0.0,1.1196,0.4919,-2.415,0.0,-2.1816,-0.2982
10.9033,1.3121,0.0,1.1196,0.4919,-2.4151,0.0,-2.1816,-0.2982
10.9034,1.3121,0.0,1.1203,0.453,-2.4151,0.0,-2.1825,-0.2409
10.9035,1.3123,0.0,1.1203,0.453,-2.4153,0.0,-2.1825,-0.2409
10.9059,1.3124,0.0,1.1203,0.453,-2.4155,0.0,-2.1825,-0.2409
10.906,1.3126,0.0,1.1203,0.453,-2.4157,0.0,-2.1825,-0.2409
10.9061,1.3126,0.0,1.1203,0.453,-2.4157,0.0,-2.1825,-0.2409
10.9073,1.3127,0.0,1.1203,0.453,-2.4159,0.0,-2.1825,-0.2409
10.9075,1.3129,0.0,1.1203,0.453,-2.416,0.0,-2.1825,-0.2409
10.909,1.3129,0.0,1.121,0.4939,-2.416,0.0,-2.1834,-0.2919
10.9095,1.313,0.0,1.121,0.4939,-2.4162,0.0,-2.1834,-0.2919
10.9114,1.3131,0.0,1.121,0.4939,-2.4164,0.0,-2.1834,-0.2919
10.9149,1.3133,0.0,1.121,0.4939,-2.4166,0.0,-2.1834,-0.2919
10.9149,1.3133,0.0,1.121,0.4939,-2.4166,0.0,-2.1834,-0.2919
10.9149,1.3133,0.0,1.1217,0.4555,-2.4166,0.0,-2.1843,-0.2361
10.915,1.3134,0.0,1.1217,0.4555,-2.4168,0.0,-2.1843,-0.2361
10.917,1.3136,0.0,1.1217,0.4555,-2.4169,0.0,-2.1843,-0.2361
10.9188,1.3137,0.0,1.1217,0.4555,-2.4171,0.0,-2.1843,-0.2361
10.92,1.3139,0.0,1.1217,0.4555,-2.4173,0.0,-2.1843,-0.2361
10.9204,1.3139,0.0,1.1224,0.4967,-2.4173,0.0,-2.1853,-0.2884
10.9208,1.314,0.0,1.1224,0.4967,-2.4175,0.0,-2.1853,-0.2884
10.9252,1.3142,0.0,1.1224,0.4967,-2.4177,0.0,-2.1853,-0.2884
10.9252,1.3143,0.0,1.1224,0.4967,-2.4179,0.0,-2.1853,-0.2884
10.9261,1.3145,0.0,1.1224,0.4967,-2.418,0.0,-2.1853,-0.2884
10.9266,1.3145,0.0,1.1231,0.5308,-2.418,0.0,-2.1862,-0.3239
10.9269,1.3146,0.0,1.1231,0.5308,-2.4182,0.0,-2.1862,-0.3239
10.9275,1.3147,0.0,1.1231,0.5308,-2.4184,0.0,-2.1862,-0.3239
10.9299,1.3149,0.0,1.1231,0.5308,-2.4186,0.0,-2.1862,-0.3239
10.9334,1.3149,0.0,1.1231,0.5308,-2.4186,0.0,-2.1862,-0.3239
10.9352,1.3149,0.0,1.1238,0.4865,-2.4186,0.0,-2.1872,-0.2562
10.9353,1.315,0.0,1.1238,0.4865,-2.4188,0.0,-2.1872,-0.2562
10.9369,1.315,0.0,1.1245,0.4505,-2.4188,0.0,-2.1882,-0.2092
10.9398,1.3152,0.0,1.1245,0.4505,-2.4189,0.0,-2.1882,-0.2092
10.9405,1.3153,0.0,1.1245,0.4505,-2.4191,0.0,-2.1882,-0.2092
10.9428,1.3155,0.0,1.1245,0.4505,-2.4193,0.0,-2.1882,-0.2092
10.9429,1.3155,0.0,1.1252,0.4935,-2.4193,0.0,-2.1891,-0.2687
10.9485,1.3156,0.0,1.1252,0.4935,-2.4195,0.0,-2.1891,-0.2687
10.9486,1.3156,0.0,1.1252,0.4935,-2.4195,0.0,-2.1891,-0.2687
10.9487,1.3156,0.0,1.1259,0.4566,-2.4195,0.0,-2.19,-0.2197
10.9487,1.3158,0.0,1.1259,0.4566,-2.4197,0.0,-2.19,-0.2197
10.9522,1.3159,0.0,1.1259,0.4566,-2.4198,0.0,-2.19,-0.2197
10.9522,1.3159,0.0,1.1266,0.4265,-2.4198,0.0,-2.1909,-0.1871
10.9522,1.316,0.0,1.1266,0.4265,-2.42,0.0,-2.1909,-0.1871
10.9525,1.3162,0.0,1.1266,0.4265,-2.4202,0.0,-2.1909,-0.1871
10.9525,1.3162,0.0,1.1266,0.4265,-2.4202,0.0,-2.1909,-0.1871
10.9525,1.3162,0.0,1.1273,0.4743,-2.4202,0.0,-2.1917,-0.2572
10.9608,1.3163,0.0,1.1273,0.4743,-2.4204,0.0,-2.1917,-0.2572
10.961,1.3163,0.0,1.1279,0.4412,-2.4204,0.0,-2.1925,-0.2161
10.9624,1.3165,0.0,1.1279,0.4412,-2.4206,0.0,-2.1925,-0.2161
10.9625,1.3165,0.0,1.1279,0.4412,-2.4206,0.0,-2.1925,-0.2161
10.9625,1.3166,0.0,1.1279,0.4412,-2.4208,0.0,-2.1925,-0.2161
10.9625,1.3166,0.0,1.1286,0.4142,-2.4208,0.0,-2.1933,-0.1889
10.9626,1.3168,0.0,1.1286,0.4142,-2.4209,0.0,-2.1933,-0.1889
10.9628,1.3169,0.0,1.1286,0.4142,-2.4211,0.0,-2.1933,-0.1889
10.9628,1.3171,0.0,1.1286,0.4142,-2.4213,0.0,-2.1933,-0.1889
10.9629,1.3171,0.0,1.1286,0.4142,-2.4213,0.0,-2.1933,-0.1889
10.9629,1.3171,0.0,1.1292,0.3922,-2.4213,0.0,-2.194,-0.1724
10.9635,1.3172,0.0,1.1292,0.3922,-2.4215,0.0,-2.194,-0.1724
10.9664,1.3172,0.0,1.1292,0.3922,-2.4215,0.0,-2.194,-0.1724
10.9664,1.3172,0.0,1.1298,0.519,-2.4215,0.0,-2.1947,-0.3444
10.9677,1.3174,0.0,1.1298,0.519,-2.4217,0.0,-2.1947,-0.3444
10.9707,1.3174,0.0,1.1298,0.519,-2.4217,0.0,-2.1947,-0.3444
10.9707,1.3175,0.0,1.1298,0.519,-2.4218,0.0,-2.1947,-0.3444
10.971,1.3175,0.0,1.1304,0.4782,-2.4218,0.0,-2.1955,-0.2809
10.9711,1.3176,0.0,1.1304,0.4782,-2.422,0.0,-2.1955,-0.2809
10.9718,1.3178,0.0,1.1304,0.4782,-2.4222,0.0,-2.1955,-0.2809
10.9751,1.3178,0.0,1.1311,0.5895,-2.4222,0.0,-2.1963,-0.416
10.9765,1.3179,0.0,1.1311,0.5895,-2.4224,0.0,-2.1963,-0.416
10.9792,1.3181,0.0,1.1311,0.5895,-2.4226,0.0,-2.1963,-0.416
10.9798,1.3181,0.0,1.1311,0.5895,-2.4226,0.0,-2.1963,-0.416
10.9806,1.3181,0.0,1.1318,0.6083,-2.4226,0.0,-2.1973,-0.4143
10.9836,1.3181,0.0,1.1326,0.5512,-2.4226,0.0,-2.1984,-0.3173
10.9836,1.3182,0.0,1.1326,0.5512,-2.4227,0.0,-2.1984,-0.3173
10.9858,1.3184,0.0,1.1326,0.5512,-2.4229,0.0,-2.1984,-0.3173
10.9875,1.3185,0.0,1.1326,0.5512,-2.4231,0.0,-2.1984,-0.3173
10.9877,1.3187,0.0,1.1326,0.5512,-2.4233,0.0,-2.1984,-0.3173
10.9901,1.3188,0.0,1.1326,0.5512,-2.4235,0.0,-2.1984,-0.3173
10.9908,1.3189,0.0,1.1326,0.5512,-2.4237,0.0,-2.1984,-0.3173
10.9914,1.3189,0.0,1.1326,0.5512,-2.4237,0.0,-2.1984,-0.3173
10.9927,1.3189,0.0,1.1333,0.5044,-2.4237,0.0,-2.1995,-0.2476
10.9976,1.3191,0.0,1.1333,0.5044,-2.4238,0.0,-2.1995,-0.2476
10.9977,1.3191,0.0,1.1341,0.6107,-2.4238,0.0,-2.2006,-0.38
10.9985,1.3192,0.0,1.1341,0.6107,-2.424,0.0,-2.2006,-0.38
10.9985,1.3194,0.0,1.1341,0.6107,-2.4242,0.0,-2.2006,-0.38
11.0028,1.3195,0.0,1.1341,0.6107,-2.4244,0.0,-2.2006,-0.38
11.0028,1.3197,0.0,1.1341,0.6107,-2.4246,0.0,-2.2006,-0.38
11.0028,1.3198,0.0,1.1341,0.6107,-2.4247,0.0,-2.2006,-0.38
11.0052,1.32,0.0,1.1341,0.6107,-2.4249,0.0,-2.2006,-0.38
11.0053,1.3201,0.0,1.1341,0.6107,-2.4251,0.0,-2.2006,-0.38
11.0056,1.3203,0.0,1.1341,0.6107,-2.4253,0.0,-2.2006,-0.38
11.0065,1.3204,0.0,1.1341,0.6107,-2.4255,0.0,-2.2006,-0.38
11.0111,1.3204,0.0,1.1341,0.6107,-2.4255,0.0,-2.2006,-0.38
11.0112,1.3204,0.0,1.135,0.5529,-2.4255,0.0,-2.2018,-0.288
11.0118,1.3205,0.0,1.135,0.5529,-2.4256,0.0,-2.2018,-0.288
11.0133,1.3207,0.0,1.135,0.5529,-2.4258,0.0,-2.2018,-0.288
11.0145,1.3208,0.0,1.135,0.5529,-2.426,0.0,-2.2018,-0.288
11.0154,1.321,0.0,1.135,0.5529,-2.4262,0.0,-2.2018,-0.288
11.0165,1.321,0.0,1.135,0.5529,-2.4262,0.0,-2.2018,-0.288
11.0166,1.3211,0.0,1.135,0.5529,-2.4264,0.0,-2.2018,-0.288
11.0186,1.3213,0.0,1.135,0.5529,-2.4266,0.0,-2.2018,-0.288
11.0207,1.3214,0.0,1.135,0.5529,-2.4267,0.0,-2.2018,-0.288
11.0208,1.3216,0.0,1.135,0.5529,-2.4269,0.0,-2.2018,-0.288
11.0208,1.3217,0.0,1.135,0.5529,-2.4271,0.0,-2.2018,-0.288
11.0214,1.3217,0.0,1.1358,0.5054,-2.4271,0.0,-2.203,-0.2229
11.0215,1.3218,0.0,1.1358,0.5054,-2.4273,0.0,-2.203,-0.2229
11.0267,1.322,0.0,1.1358,0.5054,-2.4275,0.0,-2.203,-0.2229
11.0268,1.3221,0.0,1.1358,0.5054,-2.4276,0.0,-2.203,-0.2229
11.0275,1.3223,0.0,1.1358,0.5054,-2.4278,0.0,-2.203,-0.2229
11.0293,1.3224,0.0,1.1358,0.5054,-2.428,0.0,-2.203,-0.2229
11.0338,1.3226,0.0,1.1358,0.5054,-2.4282,0.0,-2.203,-0.2229
11.0338,1.3227,0.0,1.1358,0.5054,-2.4284,0.0,-2.203,-0.2229
11.0338,1.3229,0.0,1.1358,0.5054,-2.4285,0.0,-2.203,-0.2229
11.0347,1.3229,0.0,1.1366,0.5386,-2.4285,0.0,-2.2041,-0.2694
11.0354,1.323,0.0,1.1366,0.5386,-2.4287,0.0,-2.2041,-0.2694
11.0361,1.3232,0.0,1.1366,0.5386,-2.4289,0.0,-2.2041,-0.2694
11.0376,1.3233,0.0,1.1366,0.5386,-2.4291,0.0,-2.2041,-0.2694
11.041,1.3234,0.0,1.1366,0.5386,-2.4293,0.0,-2.2041,-0.2694
11.0419,1.3236,0.0,1.1366,0.5386,-2.4295,0.0,-2.2041,-0.2694
11.0488,1.3236,0.0,1.1375,0.5654,-2.4295,0.0,-2.2053,-0.3018
11.0489,1.3237,0.0,1.1375,0.5654,-2.4296,0.0,-2.2053,-0.3018
11.0489,1.3239,0.0,1.1375,0.5654,-2.4298,0.0,-2.2053,-0.3018
11.049,1.324,0.0,1.1375,0.5654,-2.43,0.0,-2.2053,-0.3018
11.0491,1.3242,0.0,1.1375,0.5654,-2.4302,0.0,-2.2053,-0.3018
11.0491,1.3243,0.0,1.1375,0.5654,-2.4304,0.0,-2.2053,-0.3018
11.0495,1.3245,0.0,1.1375,0.5654,-2.4305,0.0,-2.2053,-0.3018
11.0519,1.3246,0.0,1.1375,0.5654,-2.4307,0.0,-2.2053,-0.3018
11.052,1.3247,0.0,1.1375,0.5654,-2.4309,0.0,-2.2053,-0.3018
11.0545,1.3249,0.0,1.1375,0.5654,-2.4311,0.0,-2.2053,-0.3018
11.0556,1.325,0.0,1.1375,0.5654,-2.4313,0.0,-2.2053,-0.3018
11.0556,1.3252,0.0,1.1375,0.5654,-2.4314,0.0,-2.2053,-0.3018
11.0556,1.3253,0.0,1.1375,0.5654,-2.4316,0.0,-2.2053,-0.3018
11.0564,1.3255,0.0,1.1375,0.5654,-2.4318,0.0,-2.2053,-0.3018
11.0574,1.3256,0.0,1.1375,0.5654,-2.432,0.0,-2.2053,-0.3018
11.0584,1.3258,0.0,1.1375,0.5654,-2.4322,0.0,-2.2053,-0.3018
11.0591,1.3258,0.0,1.1375,0.5654,-2.4322,0.0,-2.2053,-0.3018
11.0593,1.3258,0.0,1.1383,0.5145,-2.4322,0.0,-2.2064,-0.2329
11.0626,1.3259,0.0,1.1383,0.5145,-2.4324,0.0,-2.2064,-0.2329
11.069,1.3259,0.0,1.1392,0.4724,-2.4324,0.0,-2.2075,-0.186
11.0722,1.326,0.0,1.1392,0.4724,-2.4325,0.0,-2.2075,-0.186
11.0724,1.3262,0.0,1.1392,0.4724,-2.4327,0.0,-2.2075,-0.186
11.0758,1.3263,0.0,1.1392,0.4724,-2.4329,0.0,-2.2075,-0.186
11.0762,1.3265,0.0,1.1392,0.4724,-2.4331,0.0,-2.2075,-0.186
11.0773,1.3266,0.0,1.1392,0.4724,-2.4333,0.0,-2.2075,-0.186
11.0783,1.3268,0.0,1.1392,0.4724,-2.4334,0.0,-2.2075,-0.186
11.082,1.3269,0.0,1.1392,0.4724,-2.4336,0.0,-2.2075,-0.186
11.0821,1.3269,0.0,1.1392,0.4724,-2.4336,0.0,-2.2075,-0.186
11.0821,1.3269,0.0,1.14,0.5097,-2.4336,0.0,-2.2086,-0.2463
11.0822,1.3271,0.0,1.14,0.5097,-2.4338,0.0,-2.2086,-0.2463
11.0856,1.3272,0.0,1.14,0.5097,-2.434,0.0,-2.2086,-0.2463
11.0864,1.3274,0.0,1.14,0.5097,-2.4342,0.0,-2.2086,-0.2463
11.0871,1.3275,0.0,1.14,0.5097,-2.4343,0.0,-2.2086,-0.2463
11.0881,1.3276,0.0,1.14,0.5097,-2.4345,0.0,-2.2086,-0.2463
11.0889,1.3278,0.0,1.14,0.5097,-2.4347,0.0,-2.2086,-0.2463
11.0942,1.3278,0.0,1.1409,0.4673,-2.4347,0.0,-2.2096,-0.1988
11.0942,1.3279,0.0,1.1409,0.4673,-2.4349,0.0,-2.2096,-0.1988
11.0943,1.3281,0.0,1.1409,0.4673,-2.4351,0.0,-2.2096,-0.1988
11.0957,1.3282,0.0,1.1409,0.4673,-2.4352,0.0,-2.2096,-0.1988
11.0971,1.3284,0.0,1.1409,0.4673,-2.4354,0.0,-2.2096,-0.1988
11.0976,1.3285,0.0,1.1409,0.4673,-2.4356,0.0,-2.2096,-0.1988
11.0991,1.3287,0.0,1.1409,0.4673,-2.4358,0.0,-2.2096,-0.1988
11.1004,1.3288,0.0,1.1409,0.4673,-2.436,0.0,-2.2096,-0.1988
11.1021,1.3289,0.0,1.1409,0.4673,-2.4362,0.0,-2.2096,-0.1988
11.1025,1.3289,0.0,1.1409,0.4673,-2.4362,0.0,-2.2096,-0.1988
11.1029,1.3291,0.0,1.1409,0.4673,-2.4363,0.0,-2.2096,-0.1988
11.1038,1.3292,0.0,1.1409,0.4673,-2.4365,0.0,-2.2096,-0.1988
11.1044,1.3294,0.0,1.1409,0.4673,-2.4367,0.0,-2.2096,-0.1988
11.1063,1.3294,0.0,1.1417,0.5044,-2.4367,0.0,-2.2106,-0.2581
11.1063,1.3295,0.0,1.1417,0.5044,-2.4369,0.0,-2.2106,-0.2581
11.1079,1.3297,0.0,1.1417,0.5044,-2.4371,0.0,-2.2106,-0.2581
11.1086,1.3298,0.0,1.1417,0.5044,-2.4372,0.0,-2.2106,-0.2581
11.1103,1.33,0.0,1.1417,0.5044,-2.4374,0.0,-2.2106,-0.2581
11.1111,1.3301,0.0,1.1417,0.5044,-2.4376,0.0,-2.2106,-0.2581
11.1115,1.3303,0.0,1.1417,0.5044,-2.4378,0.0,-2.2106,-0.2581
11.1151,1.3304,0.0,1.1417,0.5044,-2.438,0.0,-2.2106,-0.2581
11.1169,1.3304,0.0,1.1425,0.4619,-2.438,0.0,-2.2116,-0.2094
11.117,1.3305,0.0,1.1425,0.4619,-2.4381,0.0,-2.2116,-0.2094
11.1216,1.3307,0.0,1.1425,0.4619,-2.4383,0.0,-2.2116,-0.2094
11.1216,1.3308,0.0,1.1425,0.4619,-2.4385,0.0,-2.2116,-0.2094
11.1235,1.331,0.0,1.1425,0.4619,-2.4387,0.0,-2.2116,-0.2094
11.1251,1.3311,0.0,1.1425,0.4619,-2.4389,0.0,-2.2116,-0.2094
11.1262,1.3313,0.0,1.1425,0.4619,-2.4391,0.0,-2.2116,-0.2094
11.1264,1.3314,0.0,1.1425,0.4619,-2.4392,0.0,-2.2116,-0.2094
11.1285,1.3316,0.0,1.1425,0.4619,-2.4394,0.0,-2.2116,-0.2094
11.1296,1.3317,0.0,1.1425,0.4619,-2.4396,0.0,-2.2116,-0.2094
11.1309,1.3317,0.0,1.1425,0.4619,-2.4396,0.0,-2.2116,-0.2094
11.1314,1.3318,0.0,1.1425,0.4619,-2.4398,0.0,-2.2116,-0.2094
11.1332,1.3318,0.0,1.1433,0.4988,-2.4398,0.0,-2.2126,-0.2673
11.1332,1.332,0.0,1.1433,0.4988,-2.44,0.0,-2.2126,-0.2673
11.1343,1.3321,0.0,1.1433,0.4988,-2.4401,0.0,-2.2126,-0.2673
11.137,1.3323,0.0,1.1433,0.4988,-2.4403,0.0,-2.2126,-0.2673
11.1393,1.3324,0.0,1.1433,0.4988,-2.4405,0.0,-2.2126,-0.2673
11.1405,1.3326,0.0,1.1433,0.4988,-2.4407,0.0,-2.2126,-0.2673
11.1422,1.3327,0.0,1.1433,0.4988,-2.4409,0.0,-2.2126,-0.2673
11.1422,1.3329,0.0,1.1433,0.4988,-2.441,0.0,-2.2126,-0.2673
11.1431,1.3329,0.0,1.1441,0.4561,-2.441,0.0,-2.2135,-0.2172
11.1431,1.333,0.0,1.1441,0.4561,-2.4412,0.0,-2.2135,-0.2172
11.1437,1.3332,0.0,1.1441,0.4561,-2.4414,0.0,-2.2135,-0.2172
11.1472,1.3333,0.0,1.1441,0.4561,-2.4416,0.0,-2.2135,-0.2172
11.1493,1.3334,0.0,1.1441,0.4561,-2.4418,0.0,-2.2135,-0.2172
11.1504,1.3336,0.0,1.1441,0.4561,-2.442,0.0,-2.2135,-0.2172
11.151,1.3337,0.0,1.1441,0.4561,-2.4421,0.0,-2.2135,-0.2172
11.1525,1.3339,0.0,1.1441,0.4561,-2.4423,0.0,-2.2135,-0.2172
11.1537,1.334,0.0,1.1441,0.4561,-2.4425,0.0,-2.2135,-0.2172
11.1541,1.3342,0.0,1.1441,0.4561,-2.4427,0.0,-2.2135,-0.2172
11.1546,1.3342,0.0,1.1449,0.493,-2.4427,0.0,-2.2144,-0.2739
11.1549,1.3343,0.0,1.1449,0.493,-2.4429,0.0,-2.2144,-0.2739
11.1569,1.3345,0.0,1.1449,0.493,-2.443,0.0,-2.2144,-0.2739
11.1584,1.3346,0.0,1.1449,0.493,-2.4432,0.0,-2.2144,-0.2739
11.162,1.3347,0.0,1.1449,0.493,-2.4434,0.0,-2.2144,-0.2739
11.166,1.3349,0.0,1.1449,0.493,-2.4436,0.0,-2.2144,-0.2739
11.1674,1.3349,0.0,1.1449,0.493,-2.4436,0.0,-2.2144,-0.2739
11.1675,1.3349,0.0,1.1457,0.4504,-2.4436,0.0,-2.2153,-0.2226
11.1681,1.335,0.0,1.1457,0.4504,-2.4438,0.0,-2.2153,-0.2226
11.1702,1.3352,0.0,1.1457,0.4504,-2.4439,0.0,-2.2153,-0.2226
11.1708,1.3353,0.0,1.1457,0.4504,-2.4441,0.0,-2.2153,-0.2226
11.1731,1.3355,0.0,1.1457,0.4504,-2.4443,0.0,-2.2153,-0.2226
11.1737,1.3356,0.0,1.1457,0.4504,-2.4445,0.0,-2.2153,-0.2226
11.1744,1.3358,0.0,1.1457,0.4504,-2.4447,0.0,-2.2153,-0.2226
11.1755,1.3359,0.0,1.1457,0.4504,-2.4449,0.0,-2.2153,-0.2226
11.1773,1.3361,0.0,1.1457,0.4504,-2.445,0.0,-2.2153,-0.2226
11.1777,1.3362,0.0,1.1457,0.4504,-2.4452,0.0,-2.2153,-0.2226
11.1783,1.3362,0.0,1.1457,0.4504,-2.4452,0.0,-2.2153,-0.2226
11.1789,1.3363,0.0,1.1457,0.4504,-2.4454,0.0,-2.2153,-0.2226
11.1791,1.3363,0.0,1.1465,0.4152,-2.4454,0.0,-2.2162,-0.188
11.1825,1.3365,0.0,1.1465,0.4152,-2.4456,0.0,-2.2162,-0.188
11.1828,1.3366,0.0,1.1465,0.4152,-2.4458,0.0,-2.2162,-0.188
11.184,1.3368,0.0,1.1465,0.4152,-2.4459,0.0,-2.2162,-0.188
11.1859,1.3369,0.0,1.1465,0.4152,-2.4461,0.0,-2.2162,-0.188
11.186,1.3371,0.0,1.1465,0.4152,-2.4463,0.0,-2.2162,-0.188
11.1868,1.3371,0.0,1.1473,0.3861,-2.4463,0.0,-2.217,-0.1662
11.1876,1.3372,0.0,1.1473,0.3861,-2.4465,0.0,-2.217,-0.1662
11.1904,1.3374,0.0,1.1473,0.3861,-2.4467,0.0,-2.217,-0.1662
11.1909,1.3375,0.0,1.1473,0.3861,-2.4468,0.0,-2.217,-0.1662
11.1918,1.3376,0.0,1.1473,0.3861,-2.447,0.0,-2.217,-0.1662
11.1926,1.3378,0.0,1.1473,0.3861,-2.4472,0.0,-2.217,-0.1662
11.1939,1.3379,0.0,1.1473,0.3861,-2.4474,0.0,-2.217,-0.1662
11.1944,1.3381,0.0,1.1473,0.3861,-2.4476,0.0,-2.217,-0.1662
11.1946,1.3381,0.0,1.1473,0.3861,-2.4476,0.0,-2.217,-0.1662
11.1961,1.3381,0.0,1.148,0.5069,-2.4476,0.0,-2.2178,-0.3345
11.1998,1.3382,0.0,1.148,0.5069,-2.4478,0.0,-2.2178,-0.3345
11.1999,1.3384,0.0,1.148,0.5069,-2.4479,0.0,-2.2178,-0.3345
11.2026,1.3385,0.0,1.148,0.5069,-2.4481,0.0,-2.2178,-0.3345
11.2043,1.3387,0.0,1.148,0.5069,-2.4483,0.0,-2.2178,-0.3345
11.205,1.3388,0.0,1.148,0.5069,-2.4485,0.0,-2.2178,-0.3345
11.2053,1.339,0.0,1.148,0.5069,-2.4487,0.0,-2.2178,-0.3345
11.2068,1.3391,0.0,1.148,0.5069,-2.4488,0.0,-2.2178,-0.3345
11.2074,1.3392,0.0,1.148,0.5069,-2.449,0.0,-2.2178,-0.3345
11.2076,1.3394,0.0,1.148,0.5069,-2.4492,0.0,-2.2178,-0.3345
11.2112,1.3394,0.0,1.1488,0.5333,-2.4492,0.0,-2.2187,-0.3592
11.2113,1.3395,0.0,1.1488,0.5333,-2.4494,0.0,-2.2187,-0.3592
11.2127,1.3397,0.0,1.1488,0.5333,-2.4496,0.0,-2.2187,-0.3592
11.2159,1.3398,0.0,1.1488,0.5333,-2.4497,0.0,-2.2187,-0.3592
11.2166,1.34,0.0,1.1488,0.5333,-2.4499,0.0,-2.2187,-0.3592
11.2226,1.3401,0.0,1.1488,0.5333,-2.4501,0.0,-2.2187,-0.3592
11.2227,1.3403,0.0,1.1488,0.5333,-2.4503,0.0,-2.2187,-0.3592
11.2241,1.3404,0.0,1.1488,0.5333,-2.4505,0.0,-2.2187,-0.3592
11.2246,1.3405,0.0,1.1488,0.5333,-2.4507,0.0,-2.2187,-0.3592
11.2255,1.3407,0.0,1.1488,0.5333,-2.4508,0.0,-2.2187,-0.3592
11.2273,1.3407,0.0,1.1488,0.5333,-2.4508,0.0,-2.2187,-0.3592
11.2273,1.3407,0.0,1.1496,0.4824,-2.4508,0.0,-2.2197,-0.2825
11.2308,1.3408,0.0,1.1496,0.4824,-2.451,0.0,-2.2197,-0.2825
11.2312,1.341,0.0,1.1496,0.4824,-2.4512,0.0,-2.2197,-0.2825
11.2323,1.3411,0.0,1.1496,0.4824,-2.4514,0.0,-2.2197,-0.2825
11.2323,1.3413,0.0,1.1496,0.4824,-2.4516,0.0,-2.2197,-0.2825
11.2359,1.3414,0.0,1.1496,0.4824,-2.4517,0.0,-2.2197,-0.2825
11.2359,1.3416,0.0,1.1496,0.4824,-2.4519,0.0,-2.2197,-0.2825
11.2376,1.3417,0.0,1.1496,0.4824,-2.4521,0.0,-2.2197,-0.2825
11.2377,1.3419,0.0,1.1496,0.4824,-2.4523,0.0,-2.2197,-0.2825
11.2393,1.342,0.0,1.1496,0.4824,-2.4525,0.0,-2.2197,-0.2825
11.2394,1.3421,0.0,1.1496,0.4824,-2.4526,0.0,-2.2197,-0.2825
11.2402,1.3421,0.0,1.1504,0.4407,-2.4526,0.0,-2.2206,-0.2279
11.2403,1.3423,0.0,1.1504,0.4407,-2.4528,0.0,-2.2206,-0.2279
11.2435,1.3424,0.0,1.1504,0.4407,-2.453,0.0,-2.2206,-0.2279
11.2435,1.3426,0.0,1.1504,0.4407,-2.4532,0.0,-2.2206,-0.2279
11.2451,1.3427,0.0,1.1504,0.4407,-2.4534,0.0,-2.2206,-0.2279
11.2497,1.3429,0.0,1.1504,0.4407,-2.4536,0.0,-2.2206,-0.2279
11.2497,1.343,0.0,1.1504,0.4407,-2.4537,0.0,-2.2206,-0.2279
11.2498,1.3432,0.0,1.1504,0.4407,-2.4539,0.0,-2.2206,-0.2279
11.2498,1.3433,0.0,1.1504,0.4407,-2.4541,0.0,-2.2206,-0.2279
11.2498,1.3434,0.0,1.1504,0.4407,-2.4543,0.0,-2.2206,-0.2279
11.2505,1.3436,0.0,1.1504,0.4407,-2.4545,0.0,-2.2206,-0.2279
11.2512,1.3436,0.0,1.1504,0.4407,-2.4545,0.0,-2.2206,-0.2279
11.2513,1.3436,0.0,1.1511,0.479,-2.4545,0.0,-2.2215,-0.2811
11.2519,1.3437,0.0,1.1511,0.479,-2.4546,0.0,-2.2215,-0.2811
11.2555,1.3439,0.0,1.1511,0.479,-2.4548,0.0,-2.2215,-0.2811
11.2555,1.344,0.0,1.1511,0.479,-2.455,0.0,-2.2215,-0.2811
11.2614,1.3442,0.0,1.1511,0.479,-2.4552,0.0,-2.2215,-0.2811
11.2615,1.3443,0.0,1.1511,0.479,-2.4554,0.0,-2.2215,-0.2811
11.2615,1.3445,0.0,1.1511,0.479,-2.4555,0.0,-2.2215,-0.2811
11.2615,1.3445,0.0,1.1511,0.479,-2.4555,0.0,-2.2215,-0.2811
11.2619,1.3446,0.0,1.1511,0.479,-2.4557,0.0,-2.2215,-0.2811
11.2625,1.3447,0.0,1.1511,0.479,-2.4559,0.0,-2.2215,-0.2811
11.2713,1.3449,0.0,1.1511,0.479,-2.4561,0.0,-2.2215,-0.2811
11.2717,1.345,0.0,1.1511,0.479,-2.4563,0.0,-2.2215,-0.2811
