aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.515,1.4878958333333334,0.33735,1.5087499999999991,0.5079000000000008,-2.6420125,-0.200375,-2.65795,-0.27605
0.52,1.4854176136363635,0.32130000000000003,1.508575,0.495675,-2.640400568181818,-0.1852,-2.65795,-0.276125
0.525,1.4828863636363636,0.30787499999999535,1.50835,0.48614999999999997,-2.638709090909091,-0.16992499999997138,-2.65795,-0.2762
0.53,1.480672727272726,0.299125,1.507924999999999,0.4810999999999884,-2.6372536363636354,-0.14702500000000002,-2.65795,-0.276275
0.535,1.4780125,0.29349999999999915,1.507425,0.47875,-2.635485,-0.1350749999999415,-2.65795,-0.27635
0.54,1.4756249999999997,0.285175,1.5066,0.4786,-2.6339249999999996,-0.115475,-2.65795,-0.2765
0.545,1.4730946969696967,0.28200000000000003,1.50595,0.478375,-2.632242424242424,-0.100225,-2.65795,-0.274225
0.55,1.4705437500000003,0.2777,1.504775,0.48162499999999997,-2.6305762500000003,-0.08315,-2.6579,-0.260725
0.555,1.4681458333333333,0.27642500000000225,1.503875,0.4803,-2.628991666666667,-0.07699999999999917,-2.657775,-0.25295
0.56,1.4655384615384615,0.276175,1.5026000000000002,0.47862499999999997,-2.627273076923077,-0.0706,-2.65755,-0.251075
0.5650000000000001,1.4630357142857144,0.276325,1.5014749999999917,0.47925000000003204,-2.625603571428572,-0.067525,-2.657324999999997,-0.25087500000000523
0.5700000000000001,1.4605357142857136,0.2772,1.4997,0.479725,-2.623971428571428,-0.065675,-2.656775,-0.252475
0.5750000000000001,1.4582658536585367,0.28007500000000496,1.498175,0.480875,-2.6224626829268294,-0.06640909090909441,-2.65625,-0.25492499999999996
0.58,1.456025,0.28157500000000324,1.4966124999999941,0.4861250000000287,-2.62099,-0.06762500000000232,-2.655574999999997,-0.2589000000000209
0.585,1.4534999999999998,0.28085,1.4948749999999862,0.48690000000000433,-2.619325,-0.063675,-2.654824999999994,-0.2608500000000016
0.59,1.4509375000000004,0.28505,1.49295,0.492425,-2.6176375000000003,-0.06645,-2.653975,-0.26439999999999997
0.595,1.4488548611111103,0.286125,1.4912,0.489375,-2.6162429166666663,-0.06295,-2.653175,-0.2669
0.6,1.4464062499999997,0.2901250000000021,1.48915,0.491825,-2.61464375,-0.06515000000000086,-2.6521749999999997,-0.2682
0.605,1.4443437500000005,0.29177500000000856,1.487200000000001,0.49554999999999644,-2.613281250000001,-0.06075000000000311,-2.6512250000000006,-0.2679249999999984
0.61,1.4417499999999992,0.2963,1.4849999999999999,0.49762500000000004,-2.6115749999999993,-0.058649999999999994,-2.650125,-0.263725
0.615,1.4391687499999999,0.30015000000000003,1.482925,0.501225,-2.60985125,-0.05835,-2.649125,-0.261375
0.62,1.4370576923076939,0.3020250000000012,1.480675,0.502875,-2.6084711538461547,-0.059525000000000716,-2.6479,-0.2621
0.625,1.4347289772727274,0.30675,1.478975,0.5071,-2.6069309090909094,-0.061225,-2.6469750000000003,-0.262425
0.63,1.4324062499999994,0.30520000000000125,1.4766750000000002,0.5096,-2.605396428571428,-0.060375000000001,-2.6457249999999997,-0.26425
0.635,1.4296374999999997,0.30657500000000265,1.474475,0.510725,-2.60356,-0.06030000000000195,-2.64455,-0.26365
0.64,1.4272163461538456,0.30489999999999995,1.4719,0.5124,-2.6019798076923073,-0.058475,-2.64315,-0.26385000000000003
0.645,1.424661363636364,0.306825,1.469574999999999,0.510325,-2.6002790909090914,-0.059524999999999995,-2.6418499999999994,-0.261775
0.65,1.4224062499999994,0.30845,1.46675,0.512325,-2.5987937499999996,-0.061125,-2.640175,-0.2629
0.655,1.4198125,0.3121000000000075,1.46475,0.5139874999999999,-2.5970874999999998,-0.06417500000001199,-2.6390375,-0.264625
0.66,1.4172708333333377,0.313125,1.46195,0.518175,-2.595412500000003,-0.065525,-2.637425,-0.26849999999999996
0.665,1.4147958333333333,0.317,1.459549999999998,0.518875,-2.5937816666666667,-0.067825,-2.6359749999999984,-0.2691500000000002
0.67,1.4122812499999997,0.31577500000000003,1.4568499999999953,0.52265,-2.5921187499999996,-0.066825,-2.634349999999997,-0.2715
0.675,1.4097500000000005,0.3188,1.454699999999998,0.5214749999999997,-2.5904500000000006,-0.06845000000000001,-2.6329999999999987,-0.2705250000000002
0.68,1.40725,0.317175,1.4516999999999989,0.5245750000000002,-2.5888,-0.0674,-2.6311999999999993,-0.2722250000000004
0.685,1.4047884615384616,0.31905,1.4492499999999866,0.52295,-2.587173076923077,-0.06865,-2.6296999999999917,-0.27125
0.6900000000000001,1.4024944444444434,0.323975,1.446696666666667,0.5249733333333333,-2.585656666666666,-0.0729,-2.6280783333333337,-0.2727566666666666
0.6950000000000001,1.400088541666666,0.324125,1.4439750000000005,0.5297499999999961,-2.584061458333333,-0.07345,-2.6264250000000002,-0.27689999999999715
0.7000000000000001,1.3974166666666668,0.32347499999999973,1.441575,0.5281,-2.5823,-0.07345000000000039,-2.6248500000000003,-0.276325
0.705,1.3948749999999999,0.32532500000000003,1.4386999999999954,0.5304,-2.5806249999999995,-0.074675,-2.6230499999999966,-0.27797499999999997
0.71,1.3923749999999997,0.3260749999999967,1.43595,0.5312,-2.578975,-0.075074999999998,-2.621325,-0.278675
0.715,1.3898875000000006,0.3261,1.4334499999999908,0.5317999999999963,-2.5773325000000002,-0.07475,-2.6196999999999937,-0.27899999999999814
0.72,1.3874999999999984,0.329275,1.430425,0.53225,-2.575749999999999,-0.0772,-2.617725,-0.27932500000000005
0.725,1.38511875,0.3282499999999979,1.428175,0.53515,-2.5741875,-0.07657500000000071,-2.6163,-0.281225
0.73,1.3825125000000003,0.323175,1.426,0.534975,-2.5724825,-0.07325,-2.614925,-0.281525
0.735,1.38009375,0.32542499999999996,1.422875,0.53025,-2.57085625,-0.074825,-2.6129249999999997,-0.2782
0.74,1.3775363636363638,0.3246,1.4207499999999986,0.5313,-2.569196818181818,-0.0749,-2.6114999999999995,-0.278875
0.745,1.375165178571434,0.3262,1.4179749999999929,0.530825,-2.567607142857147,-0.07669999999999999,-2.6096749999999957,-0.27954999999999997
0.75,1.3727719155844156,0.326425,1.4151,0.53205,-2.5660381493506494,-0.077275,-2.607825,-0.2808
0.755,1.3700892857142868,0.32634999999999925,1.41235,0.5323,-2.5642535714285724,-0.07750000000000076,-2.605975,-0.281375
0.76,1.3675208333333329,0.3247999999999993,1.410175,0.53215,-2.5625875,-0.07665000000000033,-2.60455,-0.28165
0.765,1.3650000000000002,0.324475,1.4073999999999918,0.5306,-2.5609,-0.07669999999999999,-2.602724999999994,-0.2808
0.77,1.3625125,0.3244,1.4049249999999989,0.53035,-2.5592825,-0.07705000000000001,-2.6010999999999993,-0.2808
0.775,1.3602386363636358,0.32607499999999934,1.402125,0.530275,-2.557768181818181,-0.07877499999999951,-2.59925,-0.2812
0.78,1.3577500000000002,0.32457499999998557,1.3999,0.5302250000000001,-2.556125,-0.07809999999999295,-2.59775,-0.281625
0.785,1.3551250000000008,0.32535000000000003,1.39655,0.52925,-2.5543750000000007,-0.078975,-2.5955500000000002,-0.28165
0.79,1.3526801136363633,0.32585,1.3946499999999997,0.530475,-2.5527830681818178,-0.07965,-2.5942749999999997,-0.282725
0.795,1.350261363636363,0.3213749999999981,1.391875,0.531675,-2.5511340909090903,-0.07687499999999867,-2.592425,-0.283775
0.8,1.3476553571428591,0.320625,1.3894000000000053,0.5271999999999757,-2.5494682142857155,-0.07675,-2.5908000000000038,-0.2810249999999831
0.805,1.3451388888888884,0.32284999999999997,1.3862999999999999,0.5272249999999999,-2.5477833333333333,-0.079225,-2.58875,-0.28165
0.81,1.3427500000000006,0.32312499999999444,1.3840749999999966,0.528725,-2.5462250000000006,-0.07995681818181453,-2.5872499999999974,-0.2834
0.8150000000000001,1.3403429487179495,0.321925,1.3810499999999992,0.52735,-2.5446474358974367,-0.079125,-2.5852249999999994,-0.28302499999999997
0.8200000000000001,1.3377083333333326,0.322775,1.378575,0.5277499999999999,-2.5428999999999995,-0.079925,-2.58355,-0.283275
0.8250000000000001,1.335231060606061,0.32115000000000055,1.376125,0.5286,-2.5412598484848488,-0.07915000000000061,-2.5819,-0.28404999999999997
0.8300000000000001,1.3326562499999999,0.31944999999999935,1.3732999999999975,0.527175,-2.53956875,-0.07825000000000044,-2.5800249999999982,-0.2835
0.835,1.3302299107142852,0.3201,1.3707892857142858,0.525175,-2.5379558035714282,-0.07905,-2.5783607142857146,-0.28245
0.84,1.3276988636363631,0.321075,1.368075,0.5259,-2.536294318181818,-0.0802,-2.576525,-0.28315
0.845,1.3251542207792206,0.32244999999999996,1.3652999999999997,0.527675,-2.534571103896104,-0.08172499999999996,-2.57465,-0.285275
0.85,1.322719696969696,0.32145,1.362575,0.5282,-2.5330068181818177,-0.08107500000000001,-2.572875,-0.2858
0.855,1.3201583333333335,0.321675,1.3598499999999987,0.5270499999999997,-2.531301666666667,-0.08134999999999999,-2.571024999999999,-0.28507499999999986
0.86,1.317653846153846,0.321725,1.3574,0.5274,-2.5296673076923075,-0.08167499999999997,-2.56935,-0.28545
0.865,1.31525,0.32054999999999995,1.3546499999999977,0.527425000000012,-2.5280750000000003,-0.08094999999999994,-2.5675499999999984,-0.2857500000000082
0.87,1.3126363636363687,0.3188499999999991,1.351925,0.5262249999999999,-2.5263568181818212,-0.07984999999999888,-2.565725,-0.285025
0.875,1.3103430397727271,0.3177,1.34925,0.52435,-2.5248448863636366,-0.0797,-2.5639250000000002,-0.2837
0.88,1.30779797979798,0.317725,1.346775,0.523425,-2.523153787878788,-0.08025,-2.562275,-0.28375
0.885,1.3052678571428569,0.319925,1.344124999999999,0.524125,-2.521489285714286,-0.0823,-2.5604999999999993,-0.284675
0.89,1.302795833333333,0.317175,1.3417,0.525575,-2.5198525,-0.080925,-2.558875,-0.28635
0.895,1.3003750000000005,0.3127000000000004,1.3390250000000001,0.522375,-2.5182250000000006,-0.07820000000000013,-2.5571,-0.28459999999999996
0.9,1.2979062499999985,0.312775,1.3367749999999932,0.5188812500000011,-2.5166187499999992,-0.07885,-2.555599999999995,-0.28241250000000034
0.905,1.2954138888888878,0.31265,1.333925,0.517725,-2.5149811111111102,-0.0793,-2.5537,-0.28202499999999997
0.91,1.2928482142857167,0.30995000000000056,1.3312249999999999,0.517675,-2.51328392857143,-0.07885000000000161,-2.551875,-0.283675
0.915,1.2903895833333325,0.3091,1.3286499999999997,0.5156049999999998,-2.511686666666666,-0.079225,-2.5500599999999998,-0.2833
0.92,1.2877965909090914,0.30879999999999996,1.3267249999999966,0.51525,-2.5099529545454544,-0.079325,-2.5487999999999977,-0.28345
0.925,1.2853422619047628,0.30815,1.323775,0.514275,-2.508338095238096,-0.07955,-2.5468,-0.2834
0.93,1.2828613636363653,0.30807499999999977,1.32105,0.51355,-2.506691818181819,-0.08027500000000004,-2.544925,-0.28395000000000004
0.935,1.2802499999999997,0.307575,1.318375,0.513575,-2.5049749999999995,-0.0806,-2.543125,-0.284375
0.9400000000000001,1.278,0.30843421052631576,1.3159749999999986,0.5132749999999999,-2.503475,-0.0816276315789474,-2.541492499999999,-0.284675
0.9450000000000001,1.27533125,0.309,1.31295,0.515225,-2.50169,-0.08225,-2.539475,-0.28659999999999997
0.9500000000000001,1.2727708333333334,0.3094250000000047,1.3108,0.51465,-2.5000375,-0.08252500000000447,-2.5380000000000003,-0.28635
0.9550000000000001,1.2703977272727258,0.3074,1.3080999999999974,0.5164749999999991,-2.498468181818181,-0.08155,-2.5361999999999987,-0.28775
0.96,1.2678999999999996,0.3100749999999999,1.3053499999999962,0.5131,-2.496815,-0.08334999999999972,-2.5343499999999977,-0.285625
0.965,1.2653489583333328,0.31275,1.302425,0.515725,-2.4951343749999997,-0.085225,-2.532375,-0.287425
0.97,1.2628749999999997,0.310399999999999,1.2997599999999996,0.5186799999999997,-2.4935,-0.08349999999999931,-2.5305899999999997,-0.2893649999999998
0.975,1.260624999999997,0.309375,1.2968000000000006,0.515825,-2.492049999999998,-0.0825,-2.5286000000000004,-0.28735625000000004
0.98,1.2580637140637139,0.31005,1.2949,0.514975,-2.4903160062160064,-0.0829,-2.5273000000000003,-0.2865
0.985,1.2554999999999998,0.30965,1.29195,0.51545,-2.48865,-0.08355,-2.525375,-0.28690000000000015
0.99,1.253076923076923,0.309,1.2895499999999982,0.515225,-2.487046153846154,-0.083425,-2.5237999999999987,-0.28755
0.995,1.250562500000001,0.30745,1.286624999999999,0.513775,-2.485337500000001,-0.082675,-2.5218249999999993,-0.286875
1.0,1.2480416666666667,0.305375,1.2842500000000001,0.51295,-2.483725,-0.0817,-2.52025,-0.286625
1.0050000000000001,1.245541666666667,0.30575000000000085,1.2814583333333334,0.5108333333333334,-2.482075,-0.08257500000000174,-2.5183583333333335,-0.2857
1.01,1.2431562499999984,0.30535,1.2789999999999973,0.5112750000000013,-2.480493749999999,-0.0832,-2.5166999999999984,-0.28650000000000325
1.0150000000000001,1.2405321969696967,0.301925,1.2764,0.51195,-2.478769318181818,-0.0815,-2.514925,-0.28795
1.02,1.2380499999999999,0.2996,1.2740249999999989,0.5074000000000001,-2.47713,-0.0802,-2.513349999999999,-0.28545
1.025,1.2356749999999996,0.29927500000000007,1.271125,0.5036,-2.4755674999999995,-0.08142500000000015,-2.51145,-0.2838
1.03,1.2332488636363634,0.3007499999999988,1.2685250000000003,0.504825,-2.473926590909091,-0.08357500000000152,-2.509675,-0.28555
1.035,1.2305833333333345,0.2979749999999993,1.2659,0.5061,-2.472200000000001,-0.08254999999999953,-2.5078750000000003,-0.287675
1.04,1.2280643939393936,0.29884999999999756,1.2637999999999998,0.5034499999999998,-2.470538636363636,-0.08352499999999854,-2.50645,-0.2865249999999999
1.045,1.2255803571428556,0.29725,1.2609249999999999,0.501575,-2.4688559523809515,-0.08305,-2.5045,-0.2858
1.05,1.2230833333333337,0.296275,1.258299999999992,0.502925,-2.46725,-0.083,-2.502724999999995,-0.28725
1.055,1.2205263888888889,0.2960499999999999,1.255675,0.501775,-2.4655686111111113,-0.08317500000000003,-2.50095,-0.286975
1.06,1.2180125000000002,0.2959749999999993,1.253275,0.5015499999999999,-2.4639075,-0.08344999999999966,-2.499325,-0.287175
1.065,1.2154999999999998,0.295425,1.2503999999999982,0.5010999999999999,-2.46225,-0.08365,-2.497424999999999,-0.287375
1.07,1.2130416666666661,0.295325,1.2478,0.5011,-2.4606249999999994,-0.083925,-2.49565,-0.287825
1.075,1.2105386904761903,0.29482499999999945,1.2451750000000001,0.500825,-2.4589732142857144,-0.083875,-2.493875,-0.28785
1.08,1.208106249999997,0.29554999999999926,1.2429249999999934,0.5002499999999973,-2.4573449999999983,-0.08465000000000014,-2.492362499999995,-0.2878125000000007
1.085,1.2055405844155846,0.29245,1.2401749999999974,0.5009,-2.455677922077922,-0.08305,-2.490524999999998,-0.288625
1.09,1.203025,0.2905,1.23785,0.497925,-2.4540149999999996,-0.081925,-2.48895,-0.286975
1.095,1.2005,0.28632499999999983,1.235225,0.49585,-2.4522999999999997,-0.07982500000000003,-2.4872,-0.285925
1.1,1.1980624999999994,0.28615,1.2328499999999945,0.491675,-2.4507375,-0.080625,-2.4855999999999963,-0.283825
1.105,1.1955757575757575,0.28795000000000004,1.2302249999999988,0.49175,-2.449103787878788,-0.0832,-2.483849999999999,-0.285
1.11,1.1930541666666667,0.284725,1.2279,0.493425,-2.4474325,-0.08205,-2.48225,-0.287175
1.115,1.1905568181818182,0.283325,1.225275,0.488725,-2.4457886363636363,-0.081675,-2.48045,-0.285175
1.12,1.1880178571428575,0.28412499999999835,1.222875,0.48872499999999997,-2.4441107142857144,-0.08307500000000068,-2.478825,-0.285725
1.125,1.1855624999999999,0.283575,1.2205,0.489525,-2.4424975,-0.0832,-2.47725,-0.28715
1.1300000000000001,1.1830906249999995,0.28275,1.2178499999999997,0.4864,-2.440854375,-0.08355,-2.47545,-0.2859
1.135,1.1805625,0.2824749999999993,1.2151999999999994,0.488175,-2.4391875,-0.08399999999999969,-2.4736749999999996,-0.28752500000000003
1.1400000000000001,1.1780729166666666,0.284425,1.2125,0.4878,-2.43754375,-0.08595,-2.471825,-0.28795
1.145,1.175675,0.2803250000000006,1.2106249999999998,0.49002499999999993,-2.435955,-0.0835000000000005,-2.47055,-0.29000000000000004
