aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.625,1.436125,0.2522375000000001,1.422925,0.4502,-2.60785,-0.06489062499999992,-2.605225,-0.276525
0.63,1.433679707792208,0.2556,1.4215999999999998,0.45460000000000034,-2.6062103246753248,-0.053475,-2.6049249999999997,-0.2639499999999998
0.635,1.4312500000000017,0.2620750000000027,1.4200812499999997,0.45910625000000005,-2.6046250000000013,-0.04845,-2.6044125,-0.25498125000000005
0.64,1.428597902097902,0.26632500000000003,1.4183,0.466175,-2.6028587412587414,-0.047825,-2.603825,-0.250225
0.645,1.4263250000000036,0.27406750000000024,1.41655,0.47275,-2.601370000000003,-0.050632500000000025,-2.6031750000000002,-0.250275
0.65,1.423800000000001,0.2802,1.414625000000001,0.48014999999999575,-2.599705000000001,-0.053425,-2.6023750000000003,-0.2534249999999979
0.655,1.4213291666666679,0.284125,1.4128166666666666,0.48465416666666666,-2.5980808333333343,-0.05545,-2.601575,-0.25582499999999997
0.66,1.4188531250000003,0.29007499999999997,1.4106100000000001,0.4895299999999999,-2.5964462500000005,-0.058925,-2.60048,-0.2586274999999999
0.665,1.4163386363636377,0.293075,1.408375,0.49565000000000003,-2.5947781818181825,-0.060275,-2.59945,-0.2621
0.67,1.4138208333333329,0.298525,1.4060968750000014,0.5009031249999998,-2.5931268749999994,-0.063025,-2.598259375000001,-0.2647031249999998
0.675,1.411375,0.301275,1.403805,0.5035,-2.5915000000000004,-0.06435,-2.59704,-0.266025
0.68,1.4089,0.30405000000000026,1.4015000000000006,0.506425,-2.58989,-0.0657750000000002,-2.5958000000000006,-0.26749999999999996
0.685,1.4062954545454565,0.30705416666666707,1.39935,0.5097,-2.588152272727274,-0.06745833333333343,-2.5946249999999997,-0.26935
0.6900000000000001,1.4039208333333346,0.3101,1.39695,0.513375,-2.5865941666666674,-0.068875,-2.593225,-0.2712
0.6950000000000001,1.4014218750000003,0.313325,1.3947249999999995,0.514175,-2.584953125,-0.070875,-2.5919749999999997,-0.27144999999999997
0.7000000000000001,1.398883333333334,0.312475,1.3923055555555561,0.518625,-2.583259166666667,-0.070325,-2.5905833333333335,-0.2743194444444444
0.705,1.3962879464285738,0.3104166666666666,1.389775,0.5168999999999999,-2.5815477678571446,-0.0687999999999998,-2.589125,-0.2731
0.71,1.3939139705882355,0.3120138888888897,1.3875250000000001,0.515725,-2.5799733823529416,-0.06985000000000058,-2.5877749999999997,-0.27195
0.715,1.3912875000000042,0.31455,1.38475,0.5183625000000001,-2.5782475000000034,-0.0726,-2.5861099999999997,-0.2745925
0.72,1.3887829545454546,0.317,1.3824749999999997,0.5199750000000001,-2.576594772727273,-0.07455,-2.584675,-0.27625
0.725,1.3863246527777797,0.3166464285714286,1.3797,0.52125,-2.574976041666668,-0.07442142857142858,-2.5829750000000002,-0.27745
0.73,1.384,0.317578125,1.37723125,0.5221950000000002,-2.573425,-0.07499062499999978,-2.581431875,-0.2781950000000002
0.735,1.3813100649350654,0.318025,1.3745749999999999,0.52305,-2.5716610389610395,-0.0755,-2.57979,-0.27885
0.74,1.378852272727273,0.317,1.3722722222222243,0.52345,-2.5700363636363637,-0.074925,-2.578358333333335,-0.27924999999999994
0.745,1.3763257575757584,0.31710035714285667,1.369775,0.52245,-2.5683787878787885,-0.07518964285714243,-2.5768,-0.278675
0.75,1.373875,0.3173022321428557,1.3674722222222233,0.52285,-2.56675,-0.07594776785714244,-2.575308333333334,-0.27925
0.755,1.3714375000000005,0.31524444444444705,1.365475,0.523,-2.56515,-0.07502222222222374,-2.574,-0.2798
0.76,1.3688897727272733,0.3150906250000002,1.3623944444444445,0.5204,-2.5634815909090913,-0.0754312499999999,-2.5720305555555556,-0.27865
0.765,1.3663636363636371,0.3154633333333333,1.360125,0.5205,-2.5617931818181825,-0.07661361111111113,-2.570575,-0.279275
